title,id,file_description,unit,year,tag,file_key,file_size,file_checksum,file_link
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in PA,hourly,2021,PA,emissions-hourly-2021-pa.csv,377207791,md5:951f089209db5853ab12b80a7f3ee26b,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-pa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in ID,hourly,2021,ID,emissions-hourly-2021-id.csv,14578490,md5:5a60fc233407df1dc29508289698bdaa,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-id.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in AR,hourly,2021,AR,emissions-hourly-2021-ar.csv,82119988,md5:9ea7c22a12e2eb6050c6cfe17ad710f4,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-ar.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in WY,hourly,2021,WY,emissions-hourly-2021-wy.csv,71311774,md5:d39dd7ebc74292f6af4bafe6ae965b7d,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-wy.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in VA,hourly,2021,VA,emissions-hourly-2021-va.csv,234881961,md5:ed293b547ab9d92522b30a8c0f9292d5,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-va.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in TX,hourly,2021,TX,emissions-hourly-2021-tx.csv,764521047,md5:90a001f190cd1a04e765fe21abbab56d,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-tx.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in MT,hourly,2021,MT,emissions-hourly-2021-mt.csv,25974480,md5:fc994d57c44c17fb5bd4394e1dbd3fbf,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-mt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in NM,hourly,2021,NM,emissions-hourly-2021-nm.csv,58013999,md5:4556289f39b49dada4fd893883af2cc7,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-nm.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in SC,hourly,2021,SC,emissions-hourly-2021-sc.csv,133440200,md5:4d01e47b47dcfb8239d286bb09a3166e,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-sc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in RI,hourly,2021,RI,emissions-hourly-2021-ri.csv,23672758,md5:8a30d8545b668c1a30b4ca0bdf4a18cc,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-ri.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in NJ,hourly,2021,NJ,emissions-hourly-2021-nj.csv,196531973,md5:854946145da349a6d3d7d173b6a01a4b,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-nj.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in MN,hourly,2021,MN,emissions-hourly-2021-mn.csv,112199213,md5:4f4551f2c772919d72b8fa6fba2bef7e,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-mn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in PR,hourly,2021,PR,emissions-hourly-2021-pr.csv,4228932,md5:51e8a62e5ee5bac2905efe2963876876,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-pr.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in OH,hourly,2021,OH,emissions-hourly-2021-oh.csv,247944490,md5:53b69a5e295db1bb3b6ac8c6820a1b9b,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-oh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in MA,hourly,2021,MA,emissions-hourly-2021-ma.csv,116859584,md5:5828314322cd25dc3d935f595429698b,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-ma.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in MI,hourly,2021,MI,emissions-hourly-2021-mi.csv,237193958,md5:65e2ec058b746c1dba51b712c11f838e,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-mi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in NV,hourly,2021,NV,emissions-hourly-2021-nv.csv,103073792,md5:ffe28f765cc5bc2ff2f7438fa7609097,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-nv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in MO,hourly,2021,MO,emissions-hourly-2021-mo.csv,201920693,md5:4c297207bd9c7308a215f98662069c49,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-mo.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in IA,hourly,2021,IA,emissions-hourly-2021-ia.csv,93261347,md5:f23d04f89837636612c351ff2246f966,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-ia.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in DE,hourly,2021,DE,emissions-hourly-2021-de.csv,37887256,md5:d0f3999efcf88be3100a129a3665c19c,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-de.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in DC,hourly,2021,DC,emissions-hourly-2021-dc.csv,4519562,md5:55d8c62f1aafe18e14bb29f91d5ca063,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-dc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in CT,hourly,2021,CT,emissions-hourly-2021-ct.csv,103414452,md5:0eb64ed70e761b7baa0a4a4430ac5ee8,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-ct.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in CA,hourly,2021,CA,emissions-hourly-2021-ca.csv,444261846,md5:4781cf5be458d1380b11db8a19ffacf3,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-ca.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2021 by state,15059452,Hourly emissions for 2021 in AZ,hourly,2021,AZ,emissions-hourly-2021-az.csv,173825729,md5:7268f81011637f564a8667f26b5fa75d,https://zenodo.org/api/records/15059452/files/emissions-hourly-2021-az.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in IN,hourly,2022,IN,emissions-hourly-2022-in.csv,276999423,md5:b9dae7ebb303a7c609171fb51f77f2a8,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-in.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in PR,hourly,2022,PR,emissions-hourly-2022-pr.csv,4223747,md5:27e046a45d551aba2f28c18df9403b12,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-pr.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in TN,hourly,2022,TN,emissions-hourly-2022-tn.csv,166644022,md5:966b14c915fc724d06234eb96fdc370c,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-tn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in SD,hourly,2022,SD,emissions-hourly-2022-sd.csv,19927841,md5:d70b0bbd9ef3d12ec6a67d73a88452d4,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-sd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in NH,hourly,2022,NH,emissions-hourly-2022-nh.csv,27126568,md5:75baed65905c6f74ffd555abb3073d44,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-nh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in MS,hourly,2022,MS,emissions-hourly-2022-ms.csv,123893478,md5:d1516d8f50782840048e799b54e4f5a5,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ms.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in MN,hourly,2022,MN,emissions-hourly-2022-mn.csv,108054198,md5:f078731200cc6fd744255779bb57cdc1,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-mn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in MO,hourly,2022,MO,emissions-hourly-2022-mo.csv,204548193,md5:df09c28c8cb06cc7587ff9cfc2cc88b3,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-mo.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in MD,hourly,2022,MD,emissions-hourly-2022-md.csv,95948770,md5:ad3c54d6bb8f8e639e4d88cf9c6b7d1c,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-md.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in KY,hourly,2022,KY,emissions-hourly-2022-ky.csv,195147317,md5:3ba67d7c59a5406cf510a6acd154fef1,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ky.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in GA,hourly,2022,GA,emissions-hourly-2022-ga.csv,261139343,md5:e9265b4a4c19b0444e765877ca9cf48f,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ga.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in KS,hourly,2022,KS,emissions-hourly-2022-ks.csv,85509430,md5:ec722db3ac2918f05a4e66c7c2ad5485,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ks.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in IL,hourly,2022,IL,emissions-hourly-2022-il.csv,400912415,md5:7c850a2e6287229750e2c430fba9c048,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-il.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in IA,hourly,2022,IA,emissions-hourly-2022-ia.csv,91695237,md5:7014c7369f43203b281f068307f560be,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ia.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in AZ,hourly,2022,AZ,emissions-hourly-2022-az.csv,176175594,md5:a0861048043294b5a13e6a27619a4f0f,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-az.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in WI,hourly,2022,WI,emissions-hourly-2022-wi.csv,183542900,md5:2498a8372bdfc7fafa8b5b7c41401fbe,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-wi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in WA,hourly,2022,WA,emissions-hourly-2022-wa.csv,35752765,md5:220891138706e761b5fd4e97fd84bc7b,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-wa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in PA,hourly,2022,PA,emissions-hourly-2022-pa.csv,384323677,md5:646069a14d2b22501cf3b1f706dd9723,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-pa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in RI,hourly,2022,RI,emissions-hourly-2022-ri.csv,22283310,md5:932cca2e9a2d0a4c9e31069e64cf0ce2,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ri.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in ME,hourly,2022,ME,emissions-hourly-2022-me.csv,20010182,md5:b9ef4e5335a40e35d2251cbbd5414bfb,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-me.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in NY,hourly,2022,NY,emissions-hourly-2022-ny.csv,507751604,md5:4a5405a697349eb18dba7021fb87f310,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ny.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in DE,hourly,2022,DE,emissions-hourly-2022-de.csv,37808393,md5:dc92ab5ef70b7fe2d5ba8882e2128fb2,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-de.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in CO,hourly,2022,CO,emissions-hourly-2022-co.csv,129969692,md5:844f0c615871159a6785bbf322a8dc78,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-co.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in ND,hourly,2022,ND,emissions-hourly-2022-nd.csv,52675881,md5:7e1e077dd6de4e08ce2e15c29955501f,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-nd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in AL,hourly,2022,AL,emissions-hourly-2022-al.csv,193449417,md5:d02be21e581073e831c43b24ab03e596,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-al.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in AK,hourly,2022,AK,emissions-hourly-2022-ak.csv,1998777,md5:5075217342643fd953b6389d2fdfa6e6,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ak.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in UT,hourly,2022,UT,emissions-hourly-2022-ut.csv,59619123,md5:ff2c50a8398dd652e141a892baebc168,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ut.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in OK,hourly,2022,OK,emissions-hourly-2022-ok.csv,162247297,md5:a059ba410943bd74e444ed4ef6eac43b,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ok.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in WV,hourly,2022,WV,emissions-hourly-2022-wv.csv,110089009,md5:edc433752620257bbe083ae8e68e993f,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-wv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in NJ,hourly,2022,NJ,emissions-hourly-2022-nj.csv,196162716,md5:3560211989d4990da567c0774fb9fccf,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-nj.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in CA,hourly,2022,CA,emissions-hourly-2022-ca.csv,444669028,md5:3e29bb67f4878292fc02c16cd093b899,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ca.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in NV,hourly,2022,NV,emissions-hourly-2022-nv.csv,102917857,md5:80dd13288fee4ce31abaaa99ed20df66,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-nv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in NE,hourly,2022,NE,emissions-hourly-2022-ne.csv,84069493,md5:72496e70485fc9a0e7c04953bbc5a9bc,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ne.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in MT,hourly,2022,MT,emissions-hourly-2022-mt.csv,25776466,md5:fbe3840b03d6312275e0ca74a8229c57,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-mt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in CT,hourly,2022,CT,emissions-hourly-2022-ct.csv,101864667,md5:e7a6cb694a27728e1a12450d969e1e6d,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ct.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in OH,hourly,2022,OH,emissions-hourly-2022-oh.csv,249039720,md5:a6e925378453777aba1d2785dae75c4c,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-oh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in NC,hourly,2022,NC,emissions-hourly-2022-nc.csv,255325122,md5:13f859ca8cf744f42b215a4eb71ce8e8,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-nc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in LA,hourly,2022,LA,emissions-hourly-2022-la.csv,164456316,md5:805c6c45c5046d01831f05a692c09143,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-la.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in DC,hourly,2022,DC,emissions-hourly-2022-dc.csv,4390813,md5:59a9ef7cb3887fc7f62eb1cae3e9cb2c,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-dc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in MI,hourly,2022,MI,emissions-hourly-2022-mi.csv,239287792,md5:5361cad11e0ea4152df6759b046d65d3,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-mi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in SC,hourly,2022,SC,emissions-hourly-2022-sc.csv,130563610,md5:6f859f216794f11b742931ace08aaf2b,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-sc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in VT,hourly,2022,VT,emissions-hourly-2022-vt.csv,6023085,md5:cb0bde1e8a7bcc31e61bc0f42e2aeaaf,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-vt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in MA,hourly,2022,MA,emissions-hourly-2022-ma.csv,112334953,md5:e91a5207c07be66e32c7713c30d43179,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ma.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in NM,hourly,2022,NM,emissions-hourly-2022-nm.csv,58031127,md5:0a479f00470cf011029b2ced36365a74,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-nm.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in ID,hourly,2022,ID,emissions-hourly-2022-id.csv,14353713,md5:8e6312548278f91c550d72d791a163c4,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-id.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in OR,hourly,2022,OR,emissions-hourly-2022-or.csv,27974785,md5:7cdcdffe10a393abaf928a8466240c1f,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-or.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in WY,hourly,2022,WY,emissions-hourly-2022-wy.csv,71598591,md5:0c47f432abeb1333a5e667f5fc3f43f5,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-wy.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in VA,hourly,2022,VA,emissions-hourly-2022-va.csv,228293925,md5:d2f5229c65cf44755a2b106153a7c51c,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-va.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in TX,hourly,2022,TX,emissions-hourly-2022-tx.csv,800074226,md5:a803be93cd436914f380180621a132f9,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-tx.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in FL,hourly,2022,FL,emissions-hourly-2022-fl.csv,423676644,md5:0b97502d616b471dcc6fa09188a61015,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-fl.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2022 by state,15059488,Hourly emissions for 2022 in AR,hourly,2022,AR,emissions-hourly-2022-ar.csv,85373463,md5:d3eb98831e6472574750055340d08ad1,https://zenodo.org/api/records/15059488/files/emissions-hourly-2022-ar.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in ME,hourly,2023,ME,emissions-hourly-2023-me.csv,15577940,md5:c0477451a8987a5eeeaf349306f2b2f4,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-me.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in SC,hourly,2023,SC,emissions-hourly-2023-sc.csv,127555182,md5:7d0199b18a9bdff9f58c29b340e66483,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-sc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in KS,hourly,2023,KS,emissions-hourly-2023-ks.csv,86130475,md5:6264822ab989bfa567aabcea21364359,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ks.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in NY,hourly,2023,NY,emissions-hourly-2023-ny.csv,492832220,md5:d49d7ea39ce0cfc41c5cbe978970fc72,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ny.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in MA,hourly,2023,MA,emissions-hourly-2023-ma.csv,110238008,md5:a167bf4585cf45229a2acfb77022609e,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ma.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in WY,hourly,2023,WY,emissions-hourly-2023-wy.csv,72763375,md5:46c128468a517616562d6b579839b0a5,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-wy.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in PR,hourly,2023,PR,emissions-hourly-2023-pr.csv,4220813,md5:90bdb0ab41da2e55d118ed41316d719d,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-pr.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in WI,hourly,2023,WI,emissions-hourly-2023-wi.csv,179826392,md5:9eda99301159c42d2c57f91ca7258658,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-wi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in NM,hourly,2023,NM,emissions-hourly-2023-nm.csv,56164651,md5:9121637b717376866bea60c59f65c59e,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-nm.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in DE,hourly,2023,DE,emissions-hourly-2023-de.csv,37221089,md5:03dcb662dcb05e6cbbb228141c0d0a3b,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-de.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in MN,hourly,2023,MN,emissions-hourly-2023-mn.csv,106185781,md5:f5c09c4257dbe1c46a6a1f94c7b2978e,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-mn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in WV,hourly,2023,WV,emissions-hourly-2023-wv.csv,112391889,md5:5d4595a095bf5dfed795edd71df46548,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-wv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in SD,hourly,2023,SD,emissions-hourly-2023-sd.csv,20393941,md5:f3de26e168da3467de11b13c01f5a380,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-sd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in IA,hourly,2023,IA,emissions-hourly-2023-ia.csv,89951321,md5:51b625a6bdaed48c15faa9b60ce9988b,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-ia.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2023 by state,15059521,Hourly emissions for 2023 in TX,hourly,2023,TX,emissions-hourly-2023-tx.csv,833714647,md5:c4449d84573abf393fab2dc7fbbd0270,https://zenodo.org/api/records/15059521/files/emissions-hourly-2023-tx.csv/content
